Date,Message
1996-12-30T07:00:00.000+07:00,"835.19,841.32,826.49,826.49"
1996-12-31T07:00:00.000+07:00,"826.49,831.05,820.39,821.36"
1997-01-02T07:00:00.000+07:00,"821.36,825.87,806.17,815.6"
1997-01-03T07:00:00.000+07:00,"815.6,848.18,815.6,848.08"
1997-01-06T07:00:00.000+07:00,"848.52,858.18,844.43,853.24"
1997-01-07T07:00:00.000+07:00,"853.24,864.55,847.48,864.55"
1997-01-08T07:00:00.000+07:00,"864.55,867.37,852.68,853.09"
1997-01-09T07:00:00.000+07:00,"853.09,860.19,852.23,856.95"
1997-01-10T07:00:00.000+07:00,"856.95,865.58,846.49,865.58"
1997-01-13T07:00:00.000+07:00,"865.59,870.62,861.55,864.37"
1997-01-14T07:00:00.000+07:00,"864.37,886.38,864.37,881.38"
1997-01-15T07:00:00.000+07:00,"881.38,883.42,864.02,864.02"
1997-01-16T07:00:00.000+07:00,"864.37,880.52,864.37,873.81"
1997-01-17T07:00:00.000+07:00,"873.63,885.73,872.76,883.44"
1997-01-20T07:00:00.000+07:00,"883.44,903.85,883.44,899.75"
1997-01-21T07:00:00.000+07:00,"899.75,915.31,895.72,913.73"
1997-01-22T07:00:00.000+07:00,"913.73,925.52,908.99,925.52"
1997-01-23T07:00:00.000+07:00,"925.52,938.11,912.74,912.74"
1997-01-24T07:00:00.000+07:00,"912.74,915.47,896.06,898.37"
1997-01-27T07:00:00.000+07:00,"898.37,903.2,888.74,889.82"
