Date,Message
2012-10-08 05:00:00+07:00,"1779.57,1779.94,1752.23,1753.8"
2012-10-15 05:00:00+07:00,"1753.27,1753.54,1716.25,1721.71"
2012-10-22 05:00:00+07:00,"1721.37,1730.28,1698.59,1710.82"
2012-10-29 05:00:00+07:00,"1710.87,1726.95,1674.52,1678.15"
2012-11-05 06:00:00+07:00,"1676.62,1738.79,1672.63,1730.82"
2012-11-12 06:00:00+07:00,"1730.97,1738.04,1704.73,1713.57"
2012-11-19 06:00:00+07:00,"1714.57,1754.34,1714.18,1747.12"
2012-11-26 06:00:00+07:00,"1750.67,1752.24,1705.99,1714.63"
2012-12-03 06:00:00+07:00,"1713.96,1722.82,1683.67,1704.05"
2012-12-10 06:00:00+07:00,"1704.02,1723.22,1689.39,1695.48"
2012-12-17 06:00:00+07:00,"1693.85,1703.17,1635.61,1657.03"
2012-12-24 06:00:00+07:00,"1656.88,1667.83,1650.28,1655.37"
2012-12-31 06:00:00+07:00,"1655.59,1694.82,1625.76,1655.87"
2013-01-07 06:00:00+07:00,"1655.92,1678.76,1642.71,1662.73"
2013-01-14 06:00:00+07:00,"1658.74,1696.98,1658.74,1683.54"
2013-01-21 06:00:00+07:00,"1685.65,1696.03,1656,1658.93"
2013-01-28 06:00:00+07:00,"1658.62,1683.77,1651.93,1667.19"
2013-02-04 06:00:00+07:00,"1668.54,1685.38,1661.4,1666.82"
2013-02-11 06:00:00+07:00,"1667.27,1669.53,1597.94,1609.5"
2013-02-18 06:00:00+07:00,"1609.5,1618.85,1555.06,1580.49"
2013-02-25 06:00:00+07:00,"1580.8,1619.99,1564.9,1576.15"
2013-03-04 06:00:00+07:00,"1578.2,1586.42,1561.51,1578.47"
2013-03-11 05:00:00+07:00,"1579.3,1599.37,1575.46,1592.02"
2013-03-18 05:00:00+07:00,"1597.84,1616.57,1591.02,1608.43"
2013-03-25 05:00:00+07:00,"1609.42,1613.57,1589.72,1594.87"
2013-04-01 05:00:00+07:00,"1597.45,1603.85,1540.12,1580.72"
2013-04-08 05:00:00+07:00,"1581,1590.3,1481.13,1482.26"
2013-04-15 05:00:00+07:00,"1481.15,1495.49,1321.55,1403.47"
2013-04-22 05:00:00+07:00,"1408.17,1485.27,1403.81,1460.96"
2013-04-29 05:00:00+07:00,"1466.27,1487.96,1440.42,1470.43"
2013-05-06 05:00:00+07:00,"1469.81,1478.82,1419.71,1447.31"
2013-05-13 05:00:00+07:00,"1449.03,1449.03,1355.25,1358.82"
2013-05-20 05:00:00+07:00,"1363.72,1414.2,1337.99,1385.72"
2013-05-27 05:00:00+07:00,"1385.99,1421.87,1373.69,1387.56"
2013-06-03 05:00:00+07:00,"1388.35,1423.73,1377.72,1382.28"
2013-06-10 05:00:00+07:00,"1383.01,1394.86,1365.95,1390.24"
2013-06-17 05:00:00+07:00,"1390.68,1391.91,1269.48,1295.47"
2013-06-24 05:00:00+07:00,"1297.17,1301.49,1180.18,1234.95"
